14,0.0144639,0.00842096,0.00781715,0.0071414,0.00598164,0.0049697,0.00437676,0.00304802,0.00289141,0.00283847,0.00275271,0.00251634,0.00189966,0.00168552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0105302,0.00691391,0.00638215,0.00486538,0.00484647,0.00463895,0.00437435,0.0040543,0.00309447,0.00289777,0.0023013,0.00189297,0.00159913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00898853,0.00618299,0.00594432,0.00462025,0.00455818,0.0036545,0.0035296,0.00288043,0.00221869,0.00145695,0.000488043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.00574886,0.00571422,0.00474424,0.00425797,0.00394618,0.00359194,0.00302502,0.00253133,0.00238854,0.00205732,0.00149872,0.00120859,0.00105672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00634455,0.0060452,0.00482762,0.00478172,0.00437493,0.00341188,0.00308149,0.002944,0.00285988,0.00256129,0.00196882,0.000566639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.00887775,0.00605819,0.00549881,0.00548657,0.00531806,0.00346843,0.00340829,0.00244497,0.00209338,0.00209218,0.00160769,0.00158766,0.00117324,0.000945491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.00887657,0.00775407,0.00703241,0.0066293,0.00574882,0.00484563,0.00448011,0.00419787,0.00311091,0.00303348,0.00231275,0.00183599,0.00142226,0.00128527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.00727003,0.00618605,0.00615748,0.00611697,0.00571575,0.00551624,0.00517376,0.0046449,0.00414263,0.00355854,0.0026809,0.00205552,0.00157817,0.000736705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00687004,0.00679276,0.00669524,0.00552582,0.00493718,0.00477457,0.00403915,0.00398601,0.00331411,0.00185095,0.00149921,0.00140784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0073936,0.00733686,0.00656928,0.00633076,0.00496681,0.00494558,0.00452482,0.00429757,0.00336737,0.00323022,0.00292707,0.00231197,0.00202514,0.00164434,0.000863949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00664025,0.00554918,0.00527048,0.00469408,0.00468602,0.00433365,0.00390904,0.00384368,0.00300182,0.00267055,0.00256942,0.00224645,0.0016121,0.00161015,0.00148574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.00655405,0.0064896,0.0060456,0.00517584,0.00508767,0.00498345,0.00445095,0.00431019,0.00417915,0.00368086,0.00367261,0.00286226,0.00250637,0.00245813,0.00216229,0.0020082,0.000773269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.578897,0.00642384,0.0063598,0.00592253,0.00557114,0.00546595,0.004973,0.00426029,0.00398643,0.00352197,0.00344701,0.00218337,0.00207252,0.00118172,0.00104582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00877862,0.00506614,0.00464235,0.00448198,0.00435422,0.00407496,0.00336616,0.00330908,0.00324866,0.00319098,0.00307863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.00848202,0.00776533,0.0075651,0.00695561,0.00643225,0.00576981,0.00510961,0.00505546,0.00495754,0.00381545,0.00337636,0.00330057,0.00284475,0.00205425,0.00180365,0.00112361,0.00111427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.00683651,0.00585008,0.00486165,0.00440861,0.00435349,0.00423836,0.00329987,0.00307042,0.00296704,0.00207309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00590021,0.00585163,0.00534507,0.0051929,0.0048078,0.00475822,0.00453009,0.00399778,0.00276261,0.0026178,0.00158074,0.000315839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.00906054,0.00851986,0.00846249,0.0072977,0.00670879,0.00642361,0.00641681,0.00517846,0.004824,0.00452374,0.0042953,0.00424361,0.00412435,0.00325037,0.00316685,0.00304989,0.0026734,0.00226078,0.00225009,0.00194248,0.00141929,0.00138774,0.000531663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.00882158,0.00684144,0.00560819,0.00559173,0.00531162,0.00425643,0.00409426,0.00395239,0.00374848,0.00360933,0.00333901,0.00294785,0.00240589,0.00239236,0.00235815,0.0019009,0.00163583,0.00160057,0.00155967,0.00126534,0.00118921,0.00085009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.281189,0.0112493,0.00620344,0.00575626,0.00535811,0.00527301,0.00480622,0.0046695,0.00466443,0.00447552,0.00394667,0.00384559,0.00329801,0.00310569,0.00295991,0.00291598,0.00263997,0.00244091,0.00228908,0.00220688,0.00194486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00773236,0.00594393,0.00550891,0.00521672,0.00455506,0.00419322,0.00379703,0.00371011,0.00323699,0.00268487,0.00247974,0.00242924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.165516,0.00747068,0.00690324,0.00610939,0.00604969,0.00553933,0.00532519,0.00462191,0.00443161,0.00430201,0.00398913,0.00370448,0.00365126,0.00348224,0.00299392,0.00281977,0.00277881,0.00266552,0.00229187,0.0013125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.832336,0.0139008,0.00813913,0.00806967,0.00719265,0.00617856,0.00613638,0.00533407,0.00463653,0.00447909,0.00384247,0.00358182,0.00301182,0.00239875,0.000672495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.07049,0.445626,0.00652181,0.0062192,0.00606513,0.00494797,0.0046974,0.00334947,0.00300422,0.00289179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.677959,0.00968648,0.00811453,0.0069,0.00668861,0.00470693,0.00467809,0.00410153,0.00384818,0.00350388,0.00314655,0.00250849,0.00197649,0.00149977,0.00147357,0.00122033,0.00103285,0.000818534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.00699993,0.00688522,0.00632912,0.00619447,0.00571479,0.0048123,0.00414577,0.0039873,0.00368946,0.00356458,0.00324592,0.0024912,0.00228198,0.0017824,0.000799846,0.000691607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0140322,0.0120898,0.00776628,0.00710805,0.00520032,0.00515197,0.00447653,0.00427508,0.00424623,0.00369717,0.00366358,0.00333551,0.00331917,0.00311621,0.00305617,0.00293835,0.00251378,0.00200466,0.00184055,0.00182491,0.00166026,0.00149884,0.00120387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0053977,0.00499915,0.00492996,0.00458405,0.0038018,0.00368436,0.00290426,0.00290326,0.00263176,0.00159629,0.00135681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0129526,0.00997,0.0091171,0.00840359,0.00767219,0.00587355,0.00483261,0.00378475,0.00361313,0.00357795,0.00333251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0071535,0.00631773,0.00610737,0.00585843,0.00519942,0.00484137,0.00467991,0.00433925,0.00411667,0.00408728,0.00368734,0.0036373,0.00355296,0.00220315,0.00206087,0.0018511,0.00111398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00481477,0.00469013,0.00397786,0.00379523,0.00375639,0.00355936,0.00339546,0.00278375,0.00269519,0.00234964,0.00190155,0.00187805,0.00175046,0.00150779,0.00097727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00827628,0.00713771,0.00627484,0.0053644,0.00408563,0.00396248,0.00392678,0.00390182,0.00348242,0.00319338,0.00268426,0.00268256,0.00260079,0.00132978,0.000623175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00768195,0.00656501,0.0064558,0.00623491,0.00615192,0.00600571,0.00588071,0.0052636,0.00499419,0.00314184,0.00278989,0.00262017,0.00260612,0.00158,0.00107933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.0078816,0.00573794,0.00529951,0.0051327,0.00438399,0.00248658,0.00224482,0.00214949,0.00212451,0.00209228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.00632737,0.00547017,0.00517412,0.00507727,0.00293684,0.00174473,0.000682757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.00698997,0.00679874,0.00664394,0.00521302,0.00476211,0.00443713,0.00339345,0.0033446,0.00309869,0.00303399,0.00294326,0.00201419,0.00159209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00811998,0.00774932,0.00751672,0.00681241,0.00515531,0.00513059,0.00495028,0.00465934,0.00280033,0.00267439,0.00205739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.00834523,0.00781328,0.00736404,0.00731866,0.00635989,0.00603279,0.00572211,0.00467464,0.00455992,0.00445975,0.00441186,0.00426935,0.0041636,0.00410119,0.00388672,0.00384029,0.00372359,0.00309353,0.00297321,0.00193043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.00895365,0.00870694,0.0070612,0.00554062,0.00539909,0.00480964,0.00438696,0.00430967,0.00362302,0.00345156,0.00335572,0.00275132,0.00253087,0.00141492,0.00117745,0.000834691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.00748102,0.00653827,0.00617942,0.00615825,0.00372039,0.00261998,0.00204852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.00954711,0.00774563,0.00682783,0.00648589,0.00560397,0.0054598,0.00507724,0.00490263,0.00445679,0.00396274,0.00378303,0.00346828,0.0027875,0.00246535,0.00214091,0.00164062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0105024,0.00645251,0.0063831,0.00550314,0.00502684,0.00500361,0.00480711,0.00479121,0.00471416,0.00392129,0.00223504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0130173,0.00591734,0.00589627,0.0053797,0.00471235,0.0044737,0.00410392,0.00356629,0.00319091,0.00227565,0.0021848,0.00217288,0.00187455,0.00150659,0.00141972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.0100325,0.00690016,0.00551232,0.00519034,0.00388902,0.00312862,0.00310947,0.0028766,0.00274782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0067651,0.00593371,0.00453019,0.00443155,0.00437772,0.00373242,0.00365223,0.00323459,0.00270762,0.00213573,0.00192972,0.00192275,0.00167006,0.00153458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0069371,0.00541546,0.00455545,0.00404601,0.00369906,0.00316551,0.00308667,0.00304407,0.00280393,0.00186202,0.00138631,0.000308182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.38252,0.325894,0.011114,0.00805263,0.00734037,0.006546,0.00610993,0.00585466,0.00532963,0.0050788,0.0049143,0.00410481,0.00257979,0.00207495,0.00184935,0.00167166,0.00133238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.00750384,0.00712187,0.00676458,0.00676324,0.00583446,0.00520141,0.00490994,0.00452614,0.00361454,0.00344489,0.00286218,0.00205638,0.00180801,0.00175393,0.00168957,0.00126072,0.00116163,0.000987156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00783106,0.00678969,0.00567105,0.00543258,0.00537151,0.00470245,0.00426779,0.00397686,0.00355218,0.00278298,0.00259215,0.00252295,0.00232898,0.00225232,0.00102184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00584484,0.00485261,0.00457611,0.00426929,0.00397976,0.00339851,0.0025386,0.00118338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00606445,0.0053172,0.00496669,0.00490681,0.00488336,0.004303,0.00402328,0.00367178,0.00300369,0.00145764,0.0011471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00789988,0.00740306,0.00708765,0.00660606,0.00602769,0.00533001,0.00469371,0.00412905,0.00353083,0.00351554,0.00234625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00531979,0.00518546,0.00490423,0.00481068,0.00471282,0.00380382,0.00365487,0.00289767,0.00289406,0.00184181,0.000880134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0123418,0.00701987,0.00614299,0.00573603,0.00512425,0.004,0.00392976,0.00331703,0.00320267,0.00295433,0.00289888,0.00275675,0.00234621,0.00215079,0.00207806,0.00198984,0.00126798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.580105,0.00820426,0.00705343,0.00699502,0.0058401,0.00565068,0.00451195,0.00398515,0.00386441,0.00385396,0.00382186,0.00340955,0.0028482,0.00139948,0.00138293,0.00125442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0161431,0.011815,0.0102147,0.00776448,0.00636041,0.0062424,0.00613976,0.00608441,0.00518249,0.00495004,0.00365326,0.00360332,0.00271833,0.0025041,0.00222952,0.00221218,0.00139441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.911379,0.0386834,0.00633108,0.00605282,0.00532047,0.00486015,0.00431259,0.00390203,0.00345303,0.00321963,0.00189695,0.00163532,0.00120799,0.00117713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0141292,0.00857569,0.00652091,0.00544508,0.00533251,0.00492256,0.004865,0.00425554,0.00397093,0.00296145,0.00256044,0.00224825,0.00194151,0.00176132,0.00149295,0.000959188,0.000704377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.00767557,0.00666068,0.00637602,0.00545329,0.00529834,0.0052073,0.00444358,0.00425998,0.00425317,0.00411226,0.0038102,0.00379504,0.00323392,0.00296785,0.00274931,0.00178041,0.00165133,0.00136895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.00818296,0.00730092,0.00691144,0.0068933,0.00561411,0.00559877,0.00511157,0.00503824,0.00502429,0.00460076,0.00455807,0.00405302,0.00364911,0.00350672,0.00343058,0.00337574,0.00304191,0.00289722,0.00282332,0.00269206,0.00240248,0.00184403,0.000349461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.00982851,0.0067159,0.00659408,0.0064917,0.00624848,0.00588734,0.00560408,0.00538221,0.00530935,0.00504641,0.00496985,0.00474635,0.0047261,0.00468666,0.00444432,0.00408851,0.00377597,0.003295,0.00314325,0.00295633,0.00234749,0.00229451,0.00156003,0.00136143,0.00111762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0305384,0.00828169,0.00489255,0.00456991,0.00435195,0.00382493,0.00359724,0.00329553,0.00304853,0.00203817,0.00194974,0.00164672,0.00122362,0.00116219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.00863079,0.00595724,0.00554678,0.00506547,0.00469862,0.00468244,0.00454569,0.00441191,0.00437117,0.00382965,0.00322307,0.00310673,0.00286636,0.00210013,0.00204493,0.00152573,0.00113028,0.000711728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00719031,0.00549274,0.00498141,0.00458704,0.00450125,0.00405849,0.00402776,0.00378089,0.00360964,0.00271575,0.0022411,0.00128633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0101686,0.00698189,0.00657607,0.00626769,0.00487464,0.00465172,0.004647,0.00461316,0.00458943,0.00458001,0.00421952,0.00359784,0.00309521,0.00309516,0.00269977,0.00212456,0.00188824,0.00175131,0.00127862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.00791498,0.00755002,0.00678451,0.00646022,0.00516739,0.00486014,0.00483072,0.0043706,0.00374327,0.0035878,0.00355428,0.00350942,0.00344082,0.00287542,0.00226452,0.00183767,0.000733127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0132634,0.00752226,0.00745235,0.00541674,0.00502413,0.00494483,0.00489592,0.00459834,0.00456575,0.00450728,0.00440916,0.00416152,0.00402323,0.00357497,0.00352527,0.00323409,0.0029663,0.00205219,0.00159904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.0103293,0.00830016,0.00651946,0.0064262,0.00612965,0.00607738,0.00567007,0.00487004,0.00475017,0.00423619,0.00369232,0.00302842,0.0029289,0.00291632,0.00275573,0.00259447,0.0025494,0.00246841,0.00241961,0.0018837,0.00173805,0.00143048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00833666,0.0082837,0.00616482,0.0057755,0.00547753,0.00545338,0.00532331,0.00517286,0.0030197,0.00297799,0.00275134,0.00266476,0.0022057,0.00208305,0.0012019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.00727741,0.00684016,0.00626717,0.00607146,0.00544646,0.00463475,0.00420767,0.00365474,0.00334259,0.00325294,0.0029806,0.002655,0.00164196,0.00153675,0.000861275,0.000582374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
